GENE_NAME	human.mean
CNTFR	8.405
KIAA1549	0.095
C7orf49	11.775
CALD1	62.365
NEUROG3	0
PLAU	0.41
CHST3	0.35
BICC1	0.365
EGR2	0.065
ECD	5.775
P4HA1	6.26
SLC25A16	7.54
VCL	3.205
RBM19	4.725
IFT81	1.41
ACADS	102.94
HVCN1	0.995
MED13L	4.21
CDKN2C	1.2
RNF11	33.77
RASSF8	0.91
BHLHE41	0.08
SSPN	0.135
CCDC91	5.005
NECAB1	0.03
PRDX4	87.17
DDX39A	15.23
PKN1	27.47
DAPK2	1.72
ADGRE5	6.54
GIPC1	26.075
CCDC70	0.065
SPRYD7	3.675
ATP7B	9.84
ZC3H13	7.495
ADSS	4.465
NLN	7.89
OPTN	54.42
ITIH5	1.155
ATF1	12.735
NCKAP1L	1.69
MMP19	0.75
KDM1A	13.005
STAP1	0.115
LRP1	84.045
TIMP2	12.41
IKZF4	0.93
SMUG1	22.805
TUBA1B	66.87
EEF1AKMT3	4.17
KBTBD4	4.08
SARDH	80.175
DBH	13.28
ATPAF1	40.185
RFC1	14.35
STIL	0.43
IL13RA2	3.07
COL10A1	0.015
USP45	1.74
PLP1	0.54
TBC1D23	4.18
RAB9B	0.04
NRK	0.01
FAM199X	2.03
METTL8	0.95
TTC21B	2.185
NMI	4.41
TNFAIP6	0.04
ACVR1C	0.515
CUL3	17.415
BAZ2B	4.85
SLC36A1	0.6
BATF3	0.49
G0S2	402.71
KCNJ2	0.18
RAP2C	14.34
EXOSC9	3.38
B9D2	1.75
MYOM2	6.315
COQ8B	8.985
C4BPA	218.595
C4BPB	160.32
GPR83	0.2
MXD4	18.495
DAW1	0
OTC	62.575
ACSL3	16.88
CHPF	43.45
DNPEP	43.955
INHA	0.33
MOGAT1	1.015
OBSL1	24.05
SLC12A4	11
ENKD1	24.995
MC3R	0
GCNT7	0.035
CTCFL	0.56
FAM210B	26.04
SNX21	2.965
WFDC3	0.405
TTPAL	19.235
PREX1	2.265
KCNS1	0.015
SLC12A5	2.02
SDC4	43.64
PIGT	30.945
MATN4	0.04
NCOA5	5.545
VAPB	16.02
CHD6	2.865
PLCG1	8.13
SLC18A1	0.06
TOX2	1.565
GDAP1L1	0.12
ARFGEF2	7.805
ZNFX1	3.51
ZNF831	0.095
EDN3	0
CSE1L	10.365
RBM6	19.37
USP2	2.865
RAB22A	1.995
PTGIS	1.695
STAU1	40.355
CDH26	0.17
MOCS3	2.26
STX16	11.03
RNF114	19.335
ANKRD60	0
CASR	0.08
DDX27	7.455
RBPJL	0.025
C20orf85	0.025
KCNK15	0.055
TP53TG5	0.16
PCK1	35.955
NEURL2	5.24
MTRR	9.455
FASTKD3	3.015
PEPD	143.195
IQSEC2	0.9
IL9R	0.06
NAGK	29.175
SNRNP27	6.175
MPHOSPH10	5.58
IL17C	0
POF1B	0.07
IRGC	0.045
FLT4	4.295
GRM4	0.085
TRERF1	0.28
PACSIN1	0.065
SIRT5	17.455
MRS2	7.7
WRNIP1	14.12
NSUN2	19.69
ABCC10	3.67
PEX6	14.335
OARD1	17.29
UNC5CL	2.5
AARS2	3.435
SPDEF	0
MFAP3	3.205
MAD2L1BP	7.53
APOBEC2	0.115
KLHDC3	48.8
DNAH8	0.01
KLHL31	0.22
COL21A1	0.34
CDKN1A	19.29
MRI1	11.295
SOX4	1.075
CPNE5	0.095
RREB1	8.41
RIOK1	3.46
NRN1	1.27
SLC35B3	7.145
RPP40	2.835
METTL1	7.475
ATXN1	3.875
NUP153	3.285
CRISP1	0
RUNX2	0.14
OPN5	0
GCM2	0.005
RAB17	96.435
CAMKK1	0.43
EREG	0.35
AHNAK	24.51
EMC3	36.01
SSUH2	0.23
WNT1	0.03
SH3TC1	16.63
AGA	9.17
CNOT1	28.31
BBS2	5.715
C16orf70	19.72
DOK4	11.75
PIWIL1	0.12
GPR18	0.37
CLYBL	30.255
TMTC4	6.085
SLC10A2	0
EFNB2	1.18
SOX21	0
TM9SF2	28.66
C17orf53	0.27
IRF1	12.965
UPF3B	3.215
BOD1L1	3.55
SEPT6	7.37
TMEM255A	0.04
ATP5S	4.965
PTGER2	0.625
FAM193A	4.26
GRK4	2.405
SOX9	0.63
TEKT3	0.265
SLC25A35	1.61
GGA3	7.365
ARMC7	5.62
NUP85	18.46
NT5C	18.165
TTF1	1.625
GTF3C4	1.4
DDX31	3.335
BARHL1	0
SRMS	0.025
OPRL1	0.14
EDC4	14.48
BHLHE23	0
IL1B	0.395
CHCHD5	38.02
PAX8	1.135
INSIG2	19.07
POLR1B	5.44
TRIO	6.235
CCDC93	3.6
PSD4	23.16
SLC25A23	21.91
TNFSF9	0.055
GRIA3	2.845
VCAN	0.245
MED1	3.37
ATG4C	2.035
CD70	0.15
SH2D3A	1.82
TNFSF14	3.635
FOSB	0.58
CLEC16A	6.645
OPA3	3.775
RTN2	3.715
SYMPK	20.975
GPCPD1	2.08
SDCBP2	3.23
PANK2	6.515
TGM3	0.09
RECQL	1.99
MSR1	1.555
FOXA2	20.24
CD93	1.855
GZF1	5.67
PAX1	0
NAPB	2.1
CENPB	31.095
CDH1	47.545
NKX2-2	0
DTD1	3.77
RBCK1	46.94
STK35	2.85
NRSN2	1.65
AP5S1	7.545
SKIV2L2	9.34
RRBP1	130.605
BMP2	1.1
FLRT3	0.365
OVOL2	0.14
PCSK2	0.245
GFRA4	0
MKKS	15.485
BFSP1	0.215
DNAH5	0.095
LAMP5	0.015
MGME1	5.815
LRRN4	0.06
TBC1D20	5.73
ITPA	21.42
TCF15	0.14
MCM8	0.33
BANF2	0.075
ZFYVE16	3.215
TMEM74B	1.315
MRPS26	67.295
S1PR4	0.87
NCLN	41.615
HNRNPR	14.17
ZNF436	1.465
RIPOR1	14.065
GDF5	0.005
MMP24	0.23
NECAB3	14.205
ID1	29.29
C6	114.92
ERGIC3	129.63
FAM83C	0.025
BPIFB1	0.09
CEP250	4.475
GRPR	0
AMOT	2.76
AGO3	1.9
RAI14	11.53
ST3GAL3	8.09
HECTD3	13.495
TUBGCP3	7.615
MCF2L	5.585
F10	175.91
PCID2	8.795
PROZ	28.73
SOX30	0.04
SLURP1	0
LRFN3	5.755
IGFLR1	8.995
CAPNS1	84.845
RBM42	30.21
FFAR2	0.365
PNKP	12.645
FFAR1	0
KRT36	0.045
THRA	5.91
NR1D1	20.635
FRMD8	3.995
IRF3	31.02
BEST2	0.03
RRAS	15.46
PRRG2	2.83
SCAF1	17.245
PRR12	2.525
TSKS	0.175
SBDS	30.275
PHLPP2	0.6
WNK4	0.45
TRAP1	98.715
GLIS2	0.965
DNAJC8	25.135
AHDC1	2.4
SPDL1	0.84
ZNF384	8.26
CFP	46.715
ELK1	14.445
ATG14	1.915
SIX1	0
RHOJ	0.875
L3HYPDH	11.295
HSPA2	0.575
TRMT5	1.39
SGPP1	3.16
PQLC2	11.65
PLEKHG3	11.8
WDR60	4.115
FAM78A	1.17
NUP214	16.01
SLC10A3	2.715
TMEM35A	0.015
ZC4H2	1.745
INTS11	38.56
RGS13	0.08
RTN4R	4.365
IPPK	1.695
FGD3	1.485
HIVEP3	0.705
EDN2	0.105
BCL11B	0.255
TRAF2	8.065
ABHD8	16.095
MASP1	41.975
ATP13A4	0.335
HELB	0.16
BEST3	0.265
RAB3IP	2.52
PTPRB	2.445
CDH10	0
YEATS4	3.6
TAS2R3	0.035
CRYGN	0.01
LRRC61	9.025
FGFRL1	26.055
INPP4A	1.53
AUNIP	0.325
FBXL12	8.285
EMC1	9.93
UBR4	53.825
HP1BP3	21.695
SIN3B	7.61
HSPB6	8.315
RAB27B	0.11
SLC35E1	10.53
EPS15L1	13.945
SYNGR3	0.08
PKMYT1	1.25
WFIKKN1	0.48
PSMA4	50.425
WDR24	6.27
FBXL16	0.085
CHTF18	2.97
GNG13	0
SMARCA4	16.305
TICAM1	8.45
METTL25	1.75
IL17B	0
MYO16	0.885
TUBA4A	33.58
VIL1	15.47
AAMP	57.925
PNKD	63.47
TNFRSF19	0.69
RNF6	5.415
LSG1	11.17
HIP1	2.53
PTPN12	7.665
POR	249.54
FGL2	1.895
STYXL1	12.74
PARP3	13.46
GNAI1	13.555
PEX1	4.88
SGCE	11.155
CASD1	1.99
ZNF780B	1.635
LRFN1	0.89
ZFP36	12.995
SRD5A3	5.315
TNC	0.89
RASL11B	0.1
KDR	4.395
PPAT	1.97
TUBGCP6	9.855
ADM2	1.715
DGCR8	12.83
ASPHD2	0.18
THAP3	7.465
SDF2L1	68.24
YWHAH	20.39
GNAZ	0.165
CDC42EP1	44.155
MCHR1	0.545
RIPOR3	8.665
TPST2	62.865
BAIAP2L2	0.405
MPST	209.695
GALR3	0.375
TST	253.23
RAC2	8.09
LIF	0.125
C22orf23	0.605
RIBC2	0.025
TDP1	1.105
KRT17	0.035
EMC4	50.155
SPECC1	1.32
CPA4	0.08
DOCK4	3.81
TAS2R16	0
LSM8	4.66
CDHR3	4.305
AIFM2	13.275
PRKRIP1	7.22
PODXL	1.06
FOXP2	0.845
STRIP2	0.17
IFT22	4.425
MKLN1	4.95
DNAJB9	54.16
FLNC	0.175
LRRC4	0.815
CALU	12.485
CCDC136	0.24
SMO	22.385
IRF5	2.86
LRRC17	0.53
KLHDC10	9.385
FEZF1	0
OPN1SW	0.27
MRPS12	29.885
SPATA7	0.815
MYO1B	45.205
HOXD1	0
MTX2	13.53
PDE11A	2.505
CHN1	0.655
GAD1	0
OSGEPL1	1.92
HOXD9	0
HOXD10	0
HOXD11	0
HOXD13	0
HERC2	11.62
PSMG2	14.98
TWSG1	1.66
ARHGAP22	3.935
EIF2AK4	4.65
RETSAT	55.49
MYO5C	0.52
TTBK2	0.79
ELL3	0.87
CCDC32	4.675
INO80	4.985
ICE2	6.52
DLL4	1.005
ALDH1A2	16.92
CAPG	2.355
MINDY2	0.45
KNSTRN	2.985
CHAC1	1.63
CLN6	15.89
ARPP19	8.47
CALML4	10.04
AP2S1	81.64
LOXL1	0.43
ACKR4	0.14
ANAPC13	20.15
MBD4	11.645
COPB1	19.125
PALLD	2.09
BBOX1	23.075
USH2A	1.41
MYOD1	0
SERGEF	14.39
KCNC1	0
TPH1	0.085
CSRP3	0.055
E2F8	0.105
DCTD	39.5
RPAIN	12.465
ZPBP	0.13
SHBG	18.135
PLD2	4.59
CD68	27.11
TXNDC17	52.11
ATP1B2	1.305
FXR2	12.91
MPDU1	53.695
TG	0.27
LRRC6	0.45
KRI1	8.51
ILF3	29.275
SLC44A2	7.715
AP1M2	0.575
CDKN2D	1.305
MTUS1	13.81
KLK14	0.185
ADAM28	0.17
NGDN	15.98
ADCY4	3.88
RAB2B	3.29
BCL2L2	7.95
PARP2	6.49
BARX2	0.075
FOXA1	14.55
SNX6	6.765
EGLN3	0.45
NRL	0.84
NEDD8	101.715
DAD1	84.445
TEP1	2.475
EPB41L4A	0.68
CDO1	83.675
ITFG1	17.42
QRICH2	7.485
FOXJ1	0.005
RHBDF2	6.31
ARHGEF6	1.245
JADE2	2.935
MAP7D3	1.225
FGF13	0.37
ASH2L	9.03
TTI2	2.96
CDH15	0.235
TMEM8A	38.985
ZIC2	0.445
MAU2	8.005
PLPPR3	0.045
LBP	122.995
TNNI3	0.42
CBFA2T3	14.665
LCP2	4.91
GAMT	510.41
ERMARD	13.85
PHF10	13.89
GALNT8	0.06
KCNA5	0.03
CRACR2A	0.44
NXNL2	1.49
STARD8	3.59
TRIT1	4.465
FAM155B	0.06
GDPD2	0.07
SAT1	245.71
GNL3L	2.29
SH3BP4	9.41
DOCK6	23.3
ECSIT	47.415
LDLR	18.675
ELOF1	41.25
ADRB1	0.245
ANGPTL8	454.075
PRKCSH	134.105
CDC16	12.78
ZSCAN10	0.01
THEM6	41.19
APOE	7647.785
TOMM40	35.175
GUCA2B	5.835
GADD45G	108.495
LRCH2	0.03
DPP6	0.065
ACE2	0.295
FAM98C	9.815
ATP8B3	0.96
NCAN	0.01
KIF1A	0.52
GTPBP3	8.48
SLC27A1	6.365
USHBP1	1.3
COLGALT1	25.34
MRPL34	135.585
PGLS	37.36
LSM7	52.54
TULP4	1.325
SNX9	10.85
RTN4IP1	2.845
QRSL1	2.78
MAS1	0
PDK4	27.545
PHKA2	28.205
ACSBG2	0.035
MLLT1	13.5
BMP15	0
AFDN	44.275
STK33	0.935
ARPC1B	42.81
ZSWIM6	0.935
MAP1S	10.795
KLHDC7B	0.075
PXDN	2.76
SSBP4	17.675
GDF15	0.705
EPHA3	0.195
PGPEP1	13.735
KIAA1683	1.975
LSM4	40.94
JUND	51.425
SULT4A1	0.05
OLFM1	1.39
HSPA5	102.715
CAMSAP1	2.12
SAG	0.35
ZBTB46	1.925
HELZ2	7.305
SAMD10	2.875
COL5A1	1.955
DSG2	2.27
TUBGCP2	20.175
PNPLA7	6.305
PAK4	15.425
MNX1	0
CEP85	2.415
GATA5	0.235
RBBP8NL	0
OSBPL2	9.345
PRDM12	0.095
POMT1	15.64
UCK1	38.57
PRRC2B	17.825
METTL26	55.03
YIPF2	26
TMEM160	27.64
GPM6B	0.365
ZC3H4	5.185
GMFG	15.92
MAP3K10	4.04
ARHGEF16	1.98
LRRC47	22.97
SESN2	9.46
SMPDL3B	0.265
MED18	8.835
CLIP1	16.16
HIP1R	15.195
ANGPTL6	12.505
C19orf66	48.94
PREX2	0.17
PNCK	0
PLXNA3	1.295
DUSP9	0.325
MPP1	17.04
ZNF236	0.905
SLC7A10	0.23
SLC22A16	0.14
WDR37	3.065
LRP3	34.65
C12orf65	7.97
NOL11	12.155
UBE4B	8.425
CASZ1	1.345
HABP4	2.69
FBP2	0.015
SLC35D2	26.58
YTHDC2	2.74
PRRG1	1.425
UBA1	44.545
RGN	147.685
POLN	1.04
PPIL4	2.825
AKAP12	1.85
LATS1	1.6
AAR2	9.225
CTPS2	3.495
TTLL9	0.055
COX4I2	0.31
ZNF341	1.17
GGT7	8.03
ACSS2	130.155
EDA2R	0.015
ARHGEF9	3.26
C1QL1	0.36
ATP6V1H	9.25
GFAP	0.58
HIGD1B	0.535
ZNF428	32.67
CCL25	0.38
GSE1	10.225
POLR2B	8.125
CHMP1A	24.02
SLC34A1	1.785
F12	483.845
PRR7	0.935
NFATC1	0.79
FAM214A	9.045
PPT1	5.58
RAB11FIP4	2.13
CDX4	0
ABCB7	6.145
TRAF3	5.3
HAUS8	2.745
ARAP2	1
SH3BP5	8.065
HACL1	20.91
TBC1D5	3.545
CAPN7	6.965
RFTN1	24.065
C3orf20	0.105
RBSN	3.09
GALNT15	0.175
SLC6A6	0.67
TPR	16.18
NAPSA	0.78
LRRC4B	1.07
PDLIM4	0.47
KIF3A	0.395
MGAT1	77.25
GFPT2	0.175
ACLY	167.295
CP	336.55
VPS25	26.285
AOC2	1.07
DIAPH1	85.955
NDFIP1	35.665
EXOC4	6.57
KIAA0556	2.005
ACAP3	19.275
C1orf159	4.32
ANO1	45.755
PPFIA1	9.615
TMEM204	4.655
THOC6	11.795
TRAF7	34.185
BARX1	0.07
ZMYND10	1.07
CA6	0.255
NPHP4	0.99
MAP1B	0.185
WDR44	2.27
CKMT2	0.345
TNS4	0.05
TOP2A	0.215
XK	0.08
STARD3	18.915
RARA	13.085
PPP1R1B	0.14
KHDRBS3	9.44
CHD1L	24.525
PIAS3	2.89
PRKAB2	15.19
ANO2	0.14
RAI2	1.09
MCCC2	25.365
SELENOS	27.415
LLGL1	1.2
NR0B2	44.605
THAP1	2.35
RHPN2	7.415
LRRC9	0.15
ACTR10	10.48
GCH1	14.945
PODNL1	0.345
ZSWIM4	0.58
FBXW9	2.245
RFX1	3.07
CC2D1A	11.01
SPATA6	0.415
LRRC41	12.565
DHX30	16.24
RAF1	35.985
SLC6A11	0.035
PPARG	3.42
NUP210	6.61
ARHGAP6	0.185
HSD17B7	17.745
ENOSF1	58.115
EMILIN2	0.555
ARFIP2	18.84
CNGA4	0.01
FAM184B	0.005
IQCA1	0.08
ILKAP	14.81
SCLY	22.435
PTPRE	0.84
MAP4	19.57
PRKAA1	14.11
CARD6	0.615
RAP1GAP2	0.79
CLUH	90.875
INPP5K	9.02
MYBBP1A	14.3
SERPINF1	649.465
EEFSEC	14.625
TMEM128	4.745
COQ3	5.83
PNISR	15.145
LANCL2	8.675
FIGNL1	0.9
DDC	18.8
GRSF1	17.15
ENAM	0.455
JCHAIN	4.085
ANKRD17	6.91
UTP3	10.55
UNK	5.615
TRIM47	15.85
USP28	3.23
GUCY2D	0.125
DLG4	2.66
RGS22	0.255
MATN2	9.4
REEP2	1.505
HDAC9	0.385
PCBD2	3.795
FLOT2	22.02
ERAL1	16.05
PRMT7	14
TERF2	6.14
MTSS1L	41.8
HSPA12B	1.74
TSPAN17	6.065
ANKEF1	0.935
SCP2D1	0
SNAP25	0.225
BTBD3	1.57
POLR3F	1.45
RIN2	3.395
PTPRA	8.18
DAP3	46.815
KHDC4	7.455
NES	1.605
BCAN	0
ARHGEF11	4.62
RAB25	0.855
CC2D2A	1.51
HAPLN2	0.055
SYT11	0.43
IGHMBP2	3.47
TESMIN	0.615
DPH2	9.76
RRM2B	2.03
TOE1	2.855
MUTYH	6.195
CTNNBL1	51.22
LPIN3	10.69
ZSWIM3	0.835
VSTM2L	0.98
OSER1	8.58
SERINC3	22.795
PPP1R3D	0.335
ZNF800	3.05
DMGDH	66.425
BHMT2	184.38
AP3B1	3.1
PATJ	4.945
KANK4	1.505
ANGPTL3	187.33
SYT4	0.01
SLC14A2	0.26
FBXO44	25.715
TNFRSF17	0.19
RSG1	2.465
CASP9	2.4
NMUR2	0.035
PDE6A	0.185
ATP8A2	0.035
MTUS2	0.05
USPL1	2.885
XPO4	1.065
LMO3	0.4
CDK8	4.93
ALOX5AP	2.07
RNF17	0.045
GPR12	0.015
CHRM3	0.08
MYH10	6.265
PEMT	175.915
ARX	0.02
CHI3L1	7.44
MYBPH	0.07
PIK3C2B	2.335
CHIT1	0.09
SLC41A1	0.96
LGR6	0.205
TMCC2	0.205
GUCA1A	0.035
DCLK1	0.47
COG6	2.38
RXFP2	0
EPSTI1	1.91
TRPC4	0.005
POSTN	3.12
GPALPP1	3.58
RSF1	3.435
STOML3	0
KL	0.005
RFC3	1.09
STARD13	2.22
RNF128	21.41
SLC39A11	17.25
EPHB2	0.24
ZNF414	7.645
HSPBP1	19.425
CELF2	0.725
CSNK1G2	17.215
SLF1	0.555
CNDP2	87.275
LGALS12	0.02
MYH11	5.325
FAM120A	25.005
PDZD2	0.335
LARGE1	4.89
MYO18B	0.035
C1QTNF6	6.25
FAM83F	0.385
R3HDM1	5.25
AGAP3	28.435
KRBA1	0.61
NTS	0.2
LRRIQ1	0.105
ATP13A3	26.255
COL9A2	0.395
DYDC2	0.04
TMTC1	0.665
IPO8	8.495
LARS	7.82
LRRCC1	0.705
E2F5	1.295
KITLG	0.28
SWAP70	1.23
ARNTL	4.25
LYVE1	12.015
AMPD3	0.535
SBF2	4.605
MICAL2	13.63
HSD17B4	176.575
ERCC8	1.355
ZFC3H1	3.235
SARAF	123.635
RNF122	1.61
DUSP26	0
DPF2	9.07
ERG28	36.755
GSC	0
DGLUCY	17.2
SLC25A13	39.325
ADAMTS6	0.03
UNC79	0.11
NUMB	19.075
COX16	25.42
TTC9	0.415
MED6	4.87
EIF2S1	25.87
LOXL2	1.085
ELP3	12.38
H6PD	12.42
PEBP4	0.805
ADAMDEC1	0.02
CTIF	14.735
MRO	1.045
MBD2	19.84
CDK7	6.7
CD180	0.375
IRAK2	2.74
CAMK1	21.955
BHLHE40	69.24
ARL8B	12.495
EDEM1	14.145
CNTN6	0
CHL1	0.055
MEIS2	2.035
DPH6	2.69
EMC7	31.965
TRPM1	0.055
GNAT2	0.25
PRPF38B	6.855
TSPAN2	0.11
TSHB	0
SYT6	0.03
VAV3	0.68
PSRC1	1.8
HMGCS2	837.305
PTPN22	0.49
SORT1	2.985
WNT2B	0.17
PTGFRN	2.57
TNFRSF9	0.035
NOTCH2	5.71
TRIM45	0.505
CEPT1	8.18
CD101	0.46
VTCN1	0.335
NGF	0.77
NAPG	4.12
SPIRE1	3.83
PPHLN1	8.145
EPN3	0.06
SLC38A2	13.695
KIDINS220	4.535
GRHL1	2.455
ROCK2	2.49
RSAD2	0.87
LPIN1	8.75
LTBP1	5.335
CMPK2	0.775
IAH1	24.67
ANO3	0.065
IL6ST	16.575
FST	16.6
NAV1	0.51
TIMM17A	34.445
CRB1	0.035
ERN2	0.25
RAX	0.015
GRP	0
KIAA1468	2.85
FBXO18	15.245
RBM17	31.985
ANKRD16	2.61
ECHDC3	45.44
ELN	6.44
HRH4	0.095
TMEM241	2.21
KCTD1	1.155
CABLES1	14.25
DOCK2	1.28
EMP1	0.42
SOX5	1.875
RERG	0.885
ST7	17.92
LRP4	0.52
MYBPC3	0.05
ACP2	50.795
RAB33A	0.205
SOX3	0
STK26	0.915
ARID1B	4.275
PIWIL4	0.11
PUM1	9.725
SPOCD1	0.14
PHC2	29.74
CDCA8	0.19
AGO4	3.275
HOOK1	8.32
ZCCHC11	17.045
PRPF38A	6.785
DSC2	0.84
DSG3	0.065
ELP2	27.31
DSC3	0
DSC1	0.09
NEDD4L	4.05
DTNA	0.365
FHOD3	0.36
GIF	0
DHX34	5.325
FADS2	234.4
FOXP3	2.325
C5AR2	0.885
TMEM165	5.685
CLOCK	1.28
PDGFRA	1.54
COL4A2	12.15
CLDN10	1.525
PPP1R3F	1.65
UBAC2	24.49
ARGLU1	27.45
TPP2	7.39
KDELC1	5.86
CARS2	19.325
ARHGAP32	2.045
STT3A	39.22
ADAMTS8	0.14
ETS1	8.79
KLB	5.1
NREP	5.505
WDR36	2.535
OSTF1	17.65
PTCD2	1.635
NAA35	2.53
C9orf40	1.615
ANXA1	5.355
TMEM2	19.395
AGTPBP1	0.845
FAM189A2	0.07
PSAT1	52.685
ADAM19	1.13
NEXMIF	0.01
HAVCR2	0.965
TAOK3	6.51
USP30	9.97
SDS	294.91
MSI1	0.33
HNF1A	15.435
FBXO21	10.12
TBX3	11.72
OASL	2.11
HRK	0.06
RNFT2	0.275
P2RX4	11.595
BICDL1	0.775
DTX1	25.62
TMEM243	1.94
CCDC146	2.04
CDC27	8.74
DKK3	2.47
PNPLA8	5.365
FAM71F1	0.035
RINT1	3.195
SRPK2	3.905
KCP	0.18
MDFIC	7.285
MTO1	10.895
ADGRB3	0.195
ANKRD6	3.49
HTR1B	0.01
CEP162	0.405
SNX14	22.475
MRAP2	0.04
EPHA7	0.01
AKIRIN2	14.56
ORC3	3.29
LCA5	0.095
CGA	0
GJA10	0
PRR5L	1.295
LMO2	4.675
PHF21A	3.4
NAT10	6.975
EHF	0.345
ELF5	0.115
PRPH	0.01
AVIL	2.375
AMHR2	0.935
LIMA1	4.54
GLS2	90.04
TROAP	0.73
ESPL1	0.39
OS9	175.515
MIP	0.26
KCNH3	0.21
AFG1L	1.16
LAMC3	1.58
NHSL1	10.775
AHI1	2.565
HEY2	2.905
TAAR5	0.1
NMBR	0.045
SMPD2	1.56
MICAL1	2.065
STX11	0.65
TEC	0.915
SEMA4F	0.26
EGR4	0.015
DYSF	11.395
KCNMB4	0.315
USP15	12.45
KLHL36	7.65
BCO1	0.435
KIAA0513	1.165
DYNC1LI2	10.04
SLC4A1	0.045
MAPK9	7.105
FHOD1	3.445
CCDC102A	1.035
SLC9A5	0.095
AGT	752.23
PCNX2	1.275
KCNK1	1.875
URB2	1.18
CAPN9	0
COG2	3.42
STX6	2.735
RGS8	0
RNASEL	0.635
DHX9	24.345
KIAA1614	0.175
CEP350	1.95
NPL	5.855
FAM129A	0.88
LAMC1	8.4
RC3H1	1.395
GPR55	0.105
MRPL44	8.625
CHRND	0.01
PAX3	0
DOCK10	1.46
TTLL4	4.7
FAM160A2	11.505
HTR2B	0.435
ITM2C	22.65
SERPINE2	2.18
DNAJB2	44.44
WNT10A	0.03
TMBIM1	82.27
EIF4E2	52.54
ARMC9	0.385
HERPUD1	82.71
CAB39	8.44
REV1	8.885
TSGA10	1.47
MFSD9	8.47
EDAR	0.44
TGFBRAP1	1.775
GCC2	2.375
GPR45	0.02
EPC2	2.36
ARHGEF4	0.22
ISCU	41.575
ALDH1L2	0.04
STAB2	9.04
USP44	0.055
CKAP4	13.87
RAD51	0.475
PWP1	10.655
WASHC4	4.56
SLC41A2	16.705
FLNB	34.84
POLQ	0.31
VPS36	6.245
CNMD	0.015
TBC1D4	2.645
BORA	0.34
LRCH1	3.035
RCBTB1	1.93
COG3	10.915
LMO7	27.485
SCEL	0
ITM2B	189.09
SPRY2	4.59
EDNRB	3.635
RCBTB2	2.34
LCP1	9.155
SETDB2	2.525
SCRN1	0.695
CYBA	58.52
C7orf25	0.79
CHST12	3.72
IGF2BP3	0.395
GPNMB	1.99
RAPGEF5	2.74
KDELR2	68.66
NUPL2	7.59
CALCR	0.015
ZDHHC4	25.965
AOAH	2.48
BZW2	5.985
DGKB	0.035
TBRG4	24.545
DDX56	27.39
CCM2	28.535
TTYH3	50.785
MMD2	0
TTC5	2.8
NKX2-8	0
ADAMTS7	1.025
ALPK3	2.36
TM6SF1	0.435
CIB2	0.42
RSAD1	20.025
NMT1	27.65
MYCBPAP	0.815
VEZF1	4.73
CHAD	10.045
PLEKHA5	5.195
TACO1	32.88
TEX2	10.3
DCAF7	9.515
LIMD2	8.485
BRIP1	0.505
KAT7	3.745
ACTL6A	12.24
PRSS8	24.88
TRA2B	32.35
SCN2A	0.025
TBR1	0.005
ERMN	0.045
GALNT5	0.005
SCN7A	0.44
TANK	11.875
BLK	0.63
SIKE1	11.13
GATA4	15.475
EPRS	11.94
HLX	11.635
VPS45	5.575
IL10	0.175
KCTD3	19.47
IL1RN	10.435
RRP12	4.615
IL36RN	0
IL1F10	0
SMPD4	15.185
WDR33	9.645
SAP130	2.825
IMP4	63.67
HS6ST1	47.305
GYPC	9.14
STAM	2.375
GAD2	0.005
DNAJC1	15.34
CDK9	21.515
MSMO1	96.71
ODF2	3.5
KIAA0368	23.99
TOR1B	16.005
SMC2	0.67
KLF4	1.56
TOR1A	17.95
RALGPS1	28.935
FAM129B	6.72
TTC17	15.565
TMOD1	2.475
DAB2IP	7.015
STXBP1	0.9
SLC2A8	31.66
ANGPTL2	6.54
CDK5RAP2	13.16
SLC31A2	9.38
HCCS	9.75
SLC31A1	38.555
ZNF189	2.835
STX17	7.3
FPGS	32.785
USP20	10.705
BAAT	214.44
KIF12	16.45
FSTL4	0.07
TEX10	1.95
GARNL3	5.555
MRPL50	5.985
DPM2	19.195
WDR38	0.03
TSTD2	3.24
GABBR2	0.005
HEMGN	0.015
NR5A1	0.005
TRMO	3.59
RABEPK	22.68
GOLGA1	3.935
XPA	7.295
NCBP1	4.92
LMX1B	0.02
ARPC5L	21.41
METTL24	0.035
ENPP2	1.615
DSCC1	0.33
DERL1	52.53
MYC	5.485
NOV	0.055
DMAC1	33.375
POLR1E	5.615
PLAA	6.125
TLN1	46.6
DMRT1	0.125
DNAJB5	1.1
DCTN3	32.31
CD72	1.05
TMEM8B	3.125
GRHPR	723.65
ALDH1B1	102.77
ARHGEF39	0.3
IGFBPL1	0.07
DENND4C	2.63
CNPY3	32.41
KLC4	43
KIF13A	5.015
GMPR	4.885
TFAP2A	0.02
SLC22A7	377.135
YIPF3	51.355
TMEM63B	22.485
FRS3	1.805
TINAG	0
HCRTR2	0
KIAA0319	0.01
IRF4	0.185
SLC22A23	4.96
LRRC1	0.345
MCF2L2	0.24
GCM1	0.025
FOXF2	0
BPHL	56.515
RIPK1	6.555
TCF19	0.555
FLOT1	2.58
IER3	0
MDC1	0.685
ATAT1	0.435
TPMT	12.48
CLPS	0
RNF144B	10.73
NRM	0.81
VARS2	1.125
DVL2	9.415
LAMA3	0.995
FAM8A1	13.22
C6orf52	0.445
CPEB2	3.27
FHDC1	0.12
